company_id,surface,lemma,pos
ntt-data,寄与,寄与,VERB
ntt-data,さらなる,さらなる,ADJ
ntt-data,"

","

",NOUN
ntt-data,1日,1日,NOUN
ntt-data,使命,使命,NOUN
ntt-data,価値観,価値観,NOUN
ntt-data,グローバル,グローバル,ADJ
ntt-data,共通,共通,VERB
ntt-data,考え方,考え方,NOUN
ntt-data,Mission,Mission,NOUN
ntt-data,Values,values,NOUN
ntt-data,刷新,刷新,VERB
ntt-data,指針,指針,NOUN
ntt-data,世界,世界,NOUN
ntt-data,超える,超える,VERB
ntt-data,多様,多様,ADJ
ntt-data,社員,社員,NOUN
ntt-data,一人一人,一人一人,NOUN
ntt-data,共通,共通,ADJ
ntt-data,価値観,価値観,NOUN
ntt-data,もっ,もつ,VERB
ntt-data,行動,行動,VERB
ntt-data,グローバル,グローバル,ADJ
ntt-data,持続的,持続的,ADJ
ntt-data,考え方,考え方,NOUN
ntt-data,明確,明確,ADJ
ntt-data,示し,示す,VERB
ntt-data,NTT,NTT,PROPN
ntt-data,CI,CI,NOUN
ntt-data,コーポレートアイデンティティ,コーポレートアイデンティティ,NOUN
ntt-data,合わせ,合わせる,VERB
ntt-data,NTTデータグループ,NTTデータグループ,PROPN
ntt-data,コーポレートロゴ,コーポレートロゴ,NOUN
ntt-data,刷新,刷新,VERB
ntt-data,一体,一体,NOUN
ntt-data,意志,意志,NOUN
ntt-data,世界,世界,NOUN
ntt-data,発信,発信,VERB
ntt-data,"

","

",NOUN
ntt-data,変化,変化,NOUN
ntt-data,スピード,スピード,NOUN
ntt-data,速い,速い,ADJ
ntt-data,時代,時代,NOUN
ntt-data,原点,原点,NOUN
ntt-data,忘れ,忘れる,VERB
ntt-data,情報,情報,NOUN
ntt-data,技術,技術,NOUN
ntt-data,新しい,新しい,ADJ
ntt-data,しくみ,しくみ,NOUN
ntt-data,創造,創造,VERB
ntt-data,豊か,豊か,ADJ
ntt-data,調和,調和,NOUN
ntt-data,とれ,とれる,VERB
ntt-data,使命,使命,NOUN
ntt-data,もと,もと,NOUN
ntt-data,課題,課題,NOUN
ntt-data,解決,解決,NOUN
ntt-data,成果,成果,NOUN
ntt-data,創出,創出,NOUN
ntt-data,誠実,誠実,ADJ
ntt-data,続け,続ける,VERB
ntt-data,"

","

",NOUN
ntt-data,生成AI,生成AI,PROPN
ntt-data,実用化,実用化,NOUN
ntt-data,本格的,本格的,ADJ
ntt-data,進み,進む,VERB
ntt-data,仕組み,仕組み,NOUN
ntt-data,定義,定義,VERB
ntt-data,NTTデータグループ,NTTデータグループ,PROPN
ntt-data,AI,AI,NOUN
ntt-data,時代,時代,NOUN
ntt-data,Quality,Quality,PROPN
ntt-data,Growth,growth,NOUN
ntt-data,伴っ,伴う,VERB
ntt-data,掲げ,掲げる,VERB
ntt-data,重点,重点,NOUN
ntt-data,テーマ,テーマ,NOUN
ntt-data,注力,注力,VERB
ntt-data,"

","

",NOUN
ntt-data,AI,AI,NOUN
ntt-data,empowered,empowered,PROPN
ntt-data,New,New,NOUN
ntt-data,Value,Value,NOUN
ntt-data,Productivity,productivity,NOUN
ntt-data,AI,AI,NOUN
ntt-data,活用,活用,VERB
ntt-data,業務プロセス,業務プロセス,NOUN
ntt-data,設計,設計,VERB
ntt-data,創出,創出,NOUN
ntt-data,生産性,生産性,NOUN
ntt-data,飛躍的,飛躍的,ADJ
ntt-data,成果,成果,NOUN
ntt-data,中心,中心,NOUN
ntt-data,据え,据える,VERB
ntt-data,提言,提言,NOUN
ntt-data,実装,実装,NOUN
ntt-data,成果,成果,NOUN
ntt-data,モデル,モデル,NOUN
ntt-data,進化,進化,VERB
ntt-data,AI,AI,NOUN
ntt-data,通じ,通ずる,VERB
ntt-data,経営,経営,NOUN
ntt-data,高める,高める,VERB
ntt-data,取り組み,取り組み,NOUN
ntt-data,"

","

",PROPN
ntt-data,Next,Next,NOUN
ntt-data,Gen,GEN,NOUN
ntt-data,Infrastructure,infrastructure,NOUN
ntt-data,データセンター,データセンター,NOUN
ntt-data,ビジネス,ビジネス,NOUN
ntt-data,展開,展開,VERB
ntt-data,ユニーク,ユニーク,ADJ
ntt-data,サービス,サービス,NOUN
ntt-data,プロバイダー,プロバイダー,NOUN
ntt-data,ネットワーク,ネットワーク,NOUN
ntt-data,技術,技術,NOUN
ntt-data,クラウド,クラウド,NOUN
ntt-data,技術,技術,NOUN
ntt-data,掛け合わせ,掛け合わせる,VERB
ntt-data,NTTデータグループ,NTTデータグループ,PROPN
ntt-data,総合力,総合力,NOUN
ntt-data,生かし,生かす,VERB
ntt-data,次世代,次世代,NOUN
ntt-data,インフラ,インフラ,NOUN
ntt-data,サービス,サービス,NOUN
ntt-data,より,よる,VERB
ntt-data,安全,安全,NOUN
ntt-data,効率的,効率的,ADJ
ntt-data,サステナブル,サステナブル,ADJ
ntt-data,デジタル,デジタル,NOUN
ntt-data,基盤,基盤,NOUN
ntt-data,支え,支える,VERB
ntt-data,AI,AI,NOUN
ntt-data,活用,活用,NOUN
ntt-data,不可欠,不可欠,ADJ
ntt-data,信頼性,信頼性,NOUN
ntt-data,責任,責任,NOUN
ntt-data,イノベーション,イノベーション,NOUN
ntt-data,"

","

",NOUN
ntt-data,米国,米国,PROPN
ntt-data,シリコンバレー,シリコンバレー,NOUN
ntt-data,AI,AI,NOUN
ntt-data,ネイティブ,ネイティブ,ADJ
ntt-data,ビジネス,ビジネス,NOUN
ntt-data,創出,創出,NOUN
ntt-data,会社,会社,NOUN
ntt-data,AIVista,aivista,NOUN
ntt-data,設立,設立,VERB
ntt-data,会社,会社,NOUN
ntt-data,先端,先端,NOUN
ntt-data,AI,AI,NOUN
ntt-data,技術,技術,NOUN
ntt-data,高度,高度,ADJ
ntt-data,人財,人財,NOUN
ntt-data,結集,結集,VERB
ntt-data,テクノロジー,テクノロジー,NOUN
ntt-data,スタートアップ,スタートアップ,NOUN
ntt-data,連携,連携,NOUN
ntt-data,AI,AI,NOUN
ntt-data,empowered,empowered,PROPN
ntt-data,New,New,NOUN
ntt-data,Value,Value,NOUN
ntt-data,Productivity,productivity,NOUN
ntt-data,取り組み,取り組み,NOUN
ntt-data,リード,リード,VERB
ntt-data,"

","

",NOUN
ntt-data,NTTデータグループ,NTTデータグループ,NOUN
ntt-data,世界中,世界中,NOUN
ntt-data,仲間,仲間,NOUN
ntt-data,たち,たち,NOUN
ntt-data,Responsible,responsible,NOUN
ntt-data,Innovation,innovation,NOUN
ntt-data,責任,責任,NOUN
ntt-data,イノベーション,イノベーション,NOUN
ntt-data,通じ,通ずる,VERB
ntt-data,課題解決,課題解決,NOUN
ntt-data,挑み,挑む,VERB
ntt-data,続け,続ける,VERB
ntt-data,信頼,信頼,VERB
ntt-data,パートナー,パートナー,NOUN
ntt-data,持続,持続,NOUN
ntt-data,可能,可能,ADJ
ntt-data,調和,調和,NOUN
ntt-data,とれ,とれる,VERB
ntt-east,謹ん,謹む,NOUN
ntt-east,"

","

",NOUN
ntt-east,日頃,日頃,NOUN
ntt-east,NTT東日本,NTT東日本,PROPN
ntt-east,運営,運営,NOUN
ntt-east,理解,理解,NOUN
ntt-east,賜り,賜る,VERB
ntt-east,感謝,感謝,VERB
ntt-east,あたり,あたる,VERB
ntt-east,社員,社員,NOUN
ntt-east,一同,一同,NOUN
ntt-east,想い,想い,NOUN
ntt-east,込め,込める,VERB
ntt-east,"

","

",NOUN
ntt-east,青森県,青森県,PROPN
ntt-east,東方,東方,NOUN
ntt-east,地震,地震,NOUN
ntt-east,被災,被災,VERB
ntt-east,お見舞い,お見舞い,VERB
ntt-east,青森,青森,PROPN
ntt-east,八戸,八戸,PROPN
ntt-east,ビル,ビル,NOUN
ntt-east,鉄塔,鉄塔,NOUN
ntt-east,損傷,損傷,NOUN
ntt-east,対応,対応,NOUN
ntt-east,はじめ,はじめ,NOUN
ntt-east,現場,現場,NOUN
ntt-east,真摯,真摯,ADJ
ntt-east,傾け,傾ける,VERB
ntt-east,復旧,復旧,NOUN
ntt-east,復興,復興,NOUN
ntt-east,全力,全力,NOUN
ntt-east,尽くし,尽くす,VERB
ntt-east,早く,早い,ADJ
ntt-east,笑顔,笑顔,NOUN
ntt-east,戻る,戻る,VERB
ntt-east,強く,強い,ADJ
ntt-east,願っ,願う,VERB
ntt-east,"

","

",NOUN
ntt-east,法人,法人,NOUN
ntt-east,回線,回線,NOUN
ntt-east,サービス,サービス,NOUN
ntt-east,開始,開始,NOUN
ntt-east,マンション,マンション,NOUN
ntt-east,市場,市場,NOUN
ntt-east,挑戦,挑戦,NOUN
ntt-east,自治体,自治体,NOUN
ntt-east,DX,DX,NOUN
ntt-east,ネットワーク,ネットワーク,NOUN
ntt-east,構築,構築,NOUN
ntt-east,変化,変化,NOUN
ntt-east,激しい,激しい,ADJ
ntt-east,時代,時代,NOUN
ntt-east,果敢,果敢,ADJ
ntt-east,挑み,挑む,VERB
ntt-east,続け,続ける,VERB
ntt-east,IOWN,IOWN,NOUN
ntt-east,ユースケース,ユースケース,NOUN
ntt-east,創出,創出,NOUN
ntt-east,最先端技術,最先端技術,NOUN
ntt-east,実装,実装,NOUN
ntt-east,情熱,情熱,NOUN
ntt-east,持っ,持つ,VERB
ntt-east,"

","

",NOUN
ntt-east,地域,地域,NOUN
ntt-east,循環,循環,NOUN
ntt-east,共創,共創,NOUN
ntt-east,パーパス,パーパス,NOUN
ntt-east,もと,もと,NOUN
ntt-east,防災,防災,NOUN
ntt-east,スマート,スマート,ADJ
ntt-east,インフラ,インフラ,NOUN
ntt-east,サスティナビリティ,サスティナビリティ,NOUN
ntt-east,アグリ,アグリ,NOUN
ntt-east,分野,分野,NOUN
ntt-east,次世代,次世代,NOUN
ntt-east,教育,教育,NOUN
ntt-east,グローバル,グローバル,ADJ
ntt-east,地域,地域,NOUN
ntt-east,未来,未来,NOUN
ntt-east,切り拓く,切り拓く,VERB
ntt-east,挑戦,挑戦,NOUN
ntt-east,加速,加速,VERB
ntt-east,"

","

",NOUN
ntt-east,行政,行政,NOUN
ntt-east,ネットワーク,ネットワーク,NOUN
ntt-east,クラウド化,クラウド化,NOUN
ntt-east,個人,個人,NOUN
ntt-east,映像,映像,NOUN
ntt-east,視聴,視聴,NOUN
ntt-east,生成AI,生成AI,PROPN
ntt-east,急速,急速,ADJ
ntt-east,普及,普及,NOUN
ntt-east,変化,変化,NOUN
ntt-east,加速,加速,VERB
ntt-east,変化,変化,NOUN
ntt-east,恐れ,恐れる,VERB
ntt-east,チャンス,チャンス,NOUN
ntt-east,捉え,捉える,VERB
ntt-east,ネットワーク,ネットワーク,NOUN
ntt-east,強靭,強靭,ADJ
ntt-east,多様,多様,ADJ
ntt-east,デジタル,デジタル,NOUN
ntt-east,ソリューション,ソリューション,NOUN
ntt-east,自治体,自治体,NOUN
ntt-east,DX,DX,NOUN
ntt-east,創造,創造,NOUN
ntt-east,全力,全力,NOUN
ntt-east,挑み,挑む,VERB
ntt-east,地域社会,地域社会,NOUN
ntt-east,持続的,持続的,ADJ
ntt-east,発展,発展,NOUN
ntt-east,情熱,情熱,NOUN
ntt-east,技術力,技術力,NOUN
ntt-east,惜しみなく,惜しみない,VERB
ntt-east,注ぎ,注ぐ,VERB
ntt-east,"

","

",PROPN
ntt-east,NTT東日本,NTT東日本,PROPN
ntt-east,地域,地域,NOUN
ntt-east,未来,未来,NOUN
ntt-east,支える,支える,VERB
ntt-east,ソーシャル,ソーシャル,NOUN
ntt-east,イノベーション,イノベーション,NOUN
ntt-east,現場,現場,NOUN
ntt-east,第一線,第一線,NOUN
ntt-east,活躍,活躍,VERB
ntt-east,社員,社員,NOUN
ntt-east,一人ひとり,一人ひとり,NOUN
ntt-east,情熱,情熱,NOUN
ntt-east,地域,地域,NOUN
ntt-east,密着,密着,NOUN
ntt-east,エンジニアリング,エンジニアリング,NOUN
ntt-east,最大限,最大限,NOUN
ntt-east,発揮,発揮,VERB
ntt-east,地域,地域,NOUN
ntt-east,みな,みな,NOUN
ntt-east,とも,とも,NOUN
ntt-east,課題解決,課題解決,NOUN
ntt-east,超え,超える,VERB
ntt-east,創造,創造,VERB
ntt-east,希望,希望,NOUN
ntt-east,あふれる,あふれる,VERB
ntt-east,向け,向ける,VERB
ntt-east,歩み,歩み,NOUN
ntt-east,止め,止める,VERB
ntt-east,"

","

",PROPN
ntt-east,とっ,とる,VERB
ntt-east,飛躍,飛躍,NOUN
ntt-east,挑戦,挑戦,NOUN
ntt-east,満ち,満ちる,VERB
ntt-east,素晴らしい,素晴らしい,ADJ
ntt-east,祈念,祈念,VERB
ntt-west,謹ん,謹む,NOUN
ntt-west,新春,新春,NOUN
ntt-west,慶び,慶び,NOUN
ntt-west,平素,平素,NOUN
ntt-west,NTT西日本,NTT西日本,PROPN
ntt-west,運営,運営,NOUN
ntt-west,格別,格別,NOUN
ntt-west,理解,理解,NOUN
ntt-west,賜り,賜る,VERB
ntt-west,厚く,厚い,ADJ
ntt-west,御礼,御礼,VERB
ntt-west,"

","

",NOUN
ntt-west,地政学,地政学,NOUN
ntt-west,リスク,リスク,NOUN
ntt-west,高まり,高まり,NOUN
ntt-west,伴う,伴う,VERB
ntt-west,原材料,原材料,NOUN
ntt-west,エネルギー,エネルギー,NOUN
ntt-west,価格,価格,NOUN
ntt-west,変動,変動,NOUN
ntt-west,食料,食料,NOUN
ntt-west,安全,安全,NOUN
ntt-west,保障,保障,NOUN
ntt-west,不安,不安,NOUN
ntt-west,円安,円安,NOUN
ntt-west,長期化,長期化,NOUN
ntt-west,よる,よる,VERB
ntt-west,物価上昇,物価上昇,NOUN
ntt-west,気候,気候,NOUN
ntt-west,変動,変動,NOUN
ntt-west,起因,起因,VERB
ntt-west,災害,災害,NOUN
ntt-west,生活,生活,NOUN
ntt-west,活動,活動,NOUN
ntt-west,深刻,深刻,ADJ
ntt-west,影響,影響,NOUN
ntt-west,及ぼす,及ぼす,VERB
ntt-west,課題,課題,NOUN
ntt-west,鮮明,鮮明,ADJ
ntt-west,"

","

",PROPN
ntt-west,NTT,NTT,PROPN
ntt-west,歴史,歴史,NOUN
ntt-west,残る,残る,VERB
ntt-west,象徴的,象徴的,ADJ
ntt-west,イベント,イベント,NOUN
ntt-west,大阪,大阪,PROPN
ntt-west,関西,関西,PROPN
ntt-west,万博,万博,NOUN
ntt-west,開催,開催,NOUN
ntt-west,万博,万博,NOUN
ntt-west,会場,会場,NOUN
ntt-west,次世代,次世代,NOUN
ntt-west,情報,情報,NOUN
ntt-west,通信,通信,NOUN
ntt-west,基盤,基盤,NOUN
ntt-west,IOWN,IOWN,NOUN
ntt-west,アイオン,アイオン,NOUN
ntt-west,活用,活用,VERB
ntt-west,多様,多様,ADJ
ntt-west,ユースケース,ユースケース,NOUN
ntt-west,実証,実証,NOUN
ntt-west,展開,展開,VERB
ntt-west,NTT,NTT,PROPN
ntt-west,パビリオン,パビリオン,NOUN
ntt-west,コミュニケーション,コミュニケーション,NOUN
ntt-west,未来像,未来像,NOUN
ntt-west,発信,発信,VERB
ntt-west,多く,多く,NOUN
ntt-west,未来,未来,NOUN
ntt-west,体感,体感,VERB
ntt-west,NTT,NTT,PROPN
ntt-west,全体,全体,NOUN
ntt-west,CI,CI,NOUN
ntt-west,刷新,刷新,NOUN
ntt-west,新生,新生,NOUN
ntt-west,NTT西日本,NTT西日本,PROPN
ntt-west,株式会社,株式会社,NOUN
ntt-west,新しい,新しい,ADJ
ntt-west,祖業,祖業,PROPN
ntt-west,通信,通信,NOUN
ntt-west,分野,分野,NOUN
ntt-west,加え,加える,VERB
ntt-west,世界標準,世界標準,NOUN
ntt-west,魅力,魅力,NOUN
ntt-west,ソリューション,ソリューション,NOUN
ntt-west,サービス,サービス,NOUN
ntt-west,創出,創出,NOUN
ntt-west,取り組み,取り組み,NOUN
ntt-west,向け,向ける,VERB
ntt-west,スタート,スタート,NOUN
ntt-west,切り,切る,VERB
ntt-west,"

","

",NOUN
ntt-west,引き続き,引き続く,VERB
ntt-west,地域,地域,NOUN
ntt-west,密着,密着,VERB
ntt-west,身近,身近,ADJ
ntt-west,ICT,ICT,NOUN
ntt-west,IT,IT,NOUN
ntt-west,デジタル,デジタル,NOUN
ntt-west,イノベーション,イノベーション,NOUN
ntt-west,地域,地域,NOUN
ntt-west,活力,活力,NOUN
ntt-west,取り戻す,取り戻す,VERB
ntt-west,AI,AI,NOUN
ntt-west,はじめ,はじめ,NOUN
ntt-west,デジタル,デジタル,NOUN
ntt-west,技術,技術,NOUN
ntt-west,フル,フル,ADJ
ntt-west,活用,活用,VERB
ntt-west,地域社会,地域社会,NOUN
ntt-west,経済,経済,NOUN
ntt-west,デジタルトランスフォーメーション,デジタルトランスフォーメーション,PROPN
ntt-west,入れ,入れる,VERB
ntt-west,業種,業種,NOUN
ntt-west,規模,規模,NOUN
ntt-west,想い,想い,NOUN
ntt-west,同じ,同じ,ADJ
ntt-west,パートナー,パートナー,NOUN
ntt-west,共創,共創,NOUN
ntt-west,生み出し,生み出す,VERB
ntt-west,サービス,サービス,NOUN
ntt-west,フレッツ,フレッツ,NOUN
ntt-west,クロス,クロス,NOUN
ntt-west,エリア,エリア,NOUN
ntt-west,IOWN,IOWN,NOUN
ntt-west,実装,実装,NOUN
ntt-west,加速,加速,VERB
ntt-west,付加価値,付加価値,NOUN
ntt-west,支える,支える,VERB
ntt-west,高品質,高品質,NOUN
ntt-west,安心,安心,ADJ
ntt-west,安全,安全,ADJ
ntt-west,通信,通信,NOUN
ntt-west,ネットワーク,ネットワーク,NOUN
ntt-west,維持,維持,NOUN
ntt-west,努め,努める,VERB
ntt-west,自身,自身,NOUN
ntt-west,率先,率先,VERB
ntt-west,AI,AI,NOUN
ntt-west,活用,活用,VERB
ntt-west,体験,体験,NOUN
ntt-west,CX,CX,NOUN
ntt-west,人材育成,人材育成,NOUN
ntt-west,風土,風土,NOUN
ntt-west,文化,文化,NOUN
ntt-west,醸成,醸成,NOUN
ntt-west,環境変化,環境変化,NOUN
ntt-west,応じ,応ずる,VERB
ntt-west,自己,自己,NOUN
ntt-west,成果,成果,NOUN
ntt-west,積極,積極,NOUN
ntt-west,展開,展開,VERB
ntt-west,"

","

",NOUN
ntt-west,NTT西日本,NTT西日本,PROPN
ntt-west,安心,安心,NOUN
ntt-west,安全,安全,NOUN
ntt-west,信頼,信頼,NOUN
ntt-west,最先端,最先端,NOUN
ntt-west,技術,技術,NOUN
ntt-west,豊か,豊か,ADJ
ntt-west,未来,未来,NOUN
ntt-west,共創,共創,VERB
ntt-west,バリュー,バリュー,NOUN
ntt-west,クリエーション,クリエーション,NOUN
ntt-west,パートナー,パートナー,NOUN
ntt-west,地域社会,地域社会,NOUN
ntt-west,パートナー,パートナー,NOUN
ntt-west,社員,社員,NOUN
ntt-west,とも,とも,NOUN
ntt-west,創造,創造,NOUN
ntt-west,挑戦,挑戦,NOUN
ntt-west,続け,続ける,VERB
ntt-west,益々,益々,NOUN
ntt-west,発展,発展,NOUN
ntt-west,祈り,祈る,VERB
ntt-west,賜り,賜る,VERB
ntt-west,お願い,お願い,NOUN
ntt-data-es,明け,明ける,VERB
ntt-data-es,おめでとう,おめでとう,ADJ
ntt-data-es,"

","

",NOUN
ntt-data-es,年中,年中,NOUN
ntt-data-es,並々,並々,NOUN
ntt-data-es,厚情,厚情,NOUN
ntt-data-es,賜り,賜る,VERB
ntt-data-es,お礼,お礼,NOUN
ntt-data-es,あたり,あたる,VERB
ntt-data-es,謹ん,謹む,VERB
ntt-data-es,あいさつ,あいさつ,NOUN
ntt-data-es,"

","

",PROPN
ntt-data-es,中期経営計画,中期経営計画,NOUN
ntt-data-es,最終,最終,NOUN
ntt-data-es,年度,年度,NOUN
ntt-data-es,迎え,迎える,VERB
ntt-data-es,年間,年間,NOUN
ntt-data-es,Be,Be,NOUN
ntt-data-es,essential,Essential,NOUN
ntt-data-es,be,Be,NOUN
ntt-data-es,professional,Professional,NOUN
ntt-data-es,スローガン,スローガン,NOUN
ntt-data-es,掲げ,掲げる,VERB
ntt-data-es,全力,全力,NOUN
ntt-data-es,確か,確か,ADJ
ntt-data-es,成果,成果,NOUN
ntt-data-es,ビジネス,ビジネス,NOUN
ntt-data-es,インテグレーション,インテグレーション,NOUN
ntt-data-es,Project,Project,NOUN
ntt-data-es,Space,Space,PROPN
ntt-data-es,ソリューション,ソリューション,NOUN
ntt-data-es,受注,受注,NOUN
ntt-data-es,増加,増加,VERB
ntt-data-es,エンジニアリング,エンジニアリング,NOUN
ntt-data-es,自動車,自動車,NOUN
ntt-data-es,SDV,sdv,NOUN
ntt-data-es,Software,Software,NOUN
ntt-data-es,Defined,defined,NOUN
ntt-data-es,Vehicle,vehicle,NOUN
ntt-data-es,対応,対応,NOUN
ntt-data-es,製造業,製造業,NOUN
ntt-data-es,DX,DX,NOUN
ntt-data-es,加速,加速,NOUN
ntt-data-es,背景,背景,NOUN
ntt-data-es,売上,売上,NOUN
ntt-data-es,自動車,自動車,NOUN
ntt-data-es,医療機器,医療機器,NOUN
ntt-data-es,分野,分野,NOUN
ntt-data-es,展開,展開,NOUN
ntt-data-es,開始,開始,VERB
ntt-data-es,裾野,裾野,NOUN
ntt-data-es,広げ,広げる,VERB
ntt-data-es,ALM,ALM,NOUN
ntt-data-es,Application,Application,NOUN
ntt-data-es,Lifecycle,lifecycle,NOUN
ntt-data-es,Management,MANAGEMENT,NOUN
ntt-data-es,複数,複数,NOUN
ntt-data-es,自動車メーカー,自動車メーカー,NOUN
ntt-data-es,ソフトウェア,ソフトウェア,NOUN
ntt-data-es,開発,開発,NOUN
ntt-data-es,プロセス,プロセス,NOUN
ntt-data-es,標準化,標準化,NOUN
ntt-data-es,ALM,ALM,PROPN
ntt-data-es,採用,採用,NOUN
ntt-data-es,急速,急速,ADJ
ntt-data-es,進み,進む,VERB
ntt-data-es,地位,地位,NOUN
ntt-data-es,確立,確立,VERB
ntt-data-es,"

","

",NOUN
ntt-data-es,生産性,生産性,NOUN
ntt-data-es,品質,品質,NOUN
ntt-data-es,NTT,NTT,PROPN
ntt-data-es,データ,データ,NOUN
ntt-data-es,知見,知見,NOUN
ntt-data-es,活用,活用,VERB
ntt-data-es,品質,品質,NOUN
ntt-data-es,ガイドライン,ガイドライン,NOUN
ntt-data-es,導入,導入,NOUN
ntt-data-es,PDCAサイクル,PDCAサイクル,NOUN
ntt-data-es,プロジェクト,プロジェクト,NOUN
ntt-data-es,品質向上,品質向上,NOUN
ntt-data-es,人材育成,人材育成,NOUN
ntt-data-es,CDP,CDP,NOUN
ntt-data-es,キャリア,キャリア,NOUN
ntt-data-es,デベロップメント,デベロップメント,NOUN
ntt-data-es,プログラム,プログラム,NOUN
ntt-data-es,通じ,通ずる,VERB
ntt-data-es,先端技術,先端技術,NOUN
ntt-data-es,研修,研修,NOUN
ntt-data-es,リーダーシップ,リーダーシップ,NOUN
ntt-data-es,研修,研修,NOUN
ntt-data-es,充実,充実,VERB
ntt-data-es,社員,社員,NOUN
ntt-data-es,スキル,スキル,NOUN
ntt-data-es,アップ,アップ,NOUN
ntt-data-es,働き方改革,働き方改革,ADJ
ntt-data-es,リモートワーク,リモートワーク,NOUN
ntt-data-es,制度,制度,NOUN
ntt-data-es,就業規則,就業規則,NOUN
ntt-data-es,組み込み,組み込む,VERB
ntt-data-es,柔軟,柔軟,ADJ
ntt-data-es,働き方,働き方,NOUN
ntt-data-es,定着,定着,VERB
ntt-data-es,社員,社員,NOUN
ntt-data-es,ワークインライフ,ワークインライフ,NOUN
ntt-data-es,社員,社員,NOUN
ntt-data-es,一人ひとり,一人ひとり,NOUN
ntt-data-es,主体的,主体的,ADJ
ntt-data-es,キャリア,キャリア,NOUN
ntt-data-es,描ける,描ける,VERB
ntt-data-es,環境,環境,NOUN
ntt-data-es,づくり,づくり,NOUN
ntt-data-es,注力,注力,VERB
ntt-data-es,"

","

",NOUN
ntt-data-es,FY,fy,NOUN
ntt-data-es,新しい,新しい,ADJ
ntt-data-es,経営,経営,NOUN
